Units Sold,Available Books in the shelf,Price,Week,NewYear,MLK,Presidents,GoodFriday,Memorial,Independence,Labor,Thanksgiving,Christmas,BookCode
2868.0,3412.92,13.8838912133891,2018-07-22,0,0,0,0,0,0,0,0,0,22722
3279.0,4590.6,12.7947544983226,2017-07-23,0,0,0,0,0,0,0,0,0,22722
2797.0,3775.95,14.4451197711834,2019-07-28,0,0,0,0,0,0,0,0,0,22722
2910.0,4306.8,14.0158075601374,2018-07-29,0,0,0,0,0,0,0,0,0,22722
2970.0,4752.0,13.7686868686868,2017-07-30,0,0,0,0,0,0,0,0,0,22722
3000.0,3960.0,14.2796666666666,2019-08-04,0,0,0,0,0,0,0,0,0,22722
3202.0,3586.24,14.2176764522173,2018-08-05,0,0,0,0,0,0,0,0,0,22722
3326.0,4955.74,14.1644618159951,2017-08-06,0,0,0,0,0,0,0,0,0,22722
3096.0,5232.24,14.1737726098191,2019-08-11,0,0,0,0,0,0,0,0,0,22722
3120.0,5116.8,14.0705128205128,2018-08-12,0,0,0,0,0,0,0,0,0,22722
3218.0,4215.58,14.1180857675574,2017-08-13,0,0,0,0,0,0,0,0,0,22722
3104.0,4718.08,14.1481958762886,2019-08-18,0,0,0,0,0,0,0,0,0,22722
3495.0,3809.55,13.8618025751072,2018-08-19,0,0,0,0,0,0,0,0,0,22722
3351.0,5328.09,14.1978513876454,2017-08-20,0,0,0,0,0,0,0,0,0,22722
3344.0,4313.76,13.9342105263157,2019-08-25,0,0,0,0,0,0,0,0,0,22722
3625.0,5075.0,13.7928275862068,2018-08-26,0,0,0,0,0,0,0,0,0,22722
3478.0,3999.7,13.9396204715353,2017-08-27,0,0,0,0,0,0,0,0,0,22722
3584.0,4300.8,13.4846540178571,2019-09-01,0,0,0,0,0,0,0,0,0,22722
3982.0,6769.4,13.3761928679055,2018-09-02,0,0,0,0,0,0,0,0,0,22722
3857.0,4628.4,13.546279491833,2017-09-03,0,0,0,0,0,0,0,0,0,22722
3832.0,6322.8,13.3149791231732,2019-09-08,0,0,0,0,0,0,1,0,0,22722
4040.0,4403.6,13.4688118811881,2018-09-09,0,0,0,0,0,0,1,0,0,22722
3715.0,5349.6,13.5060565275908,2017-09-10,0,0,0,0,0,0,1,0,0,22722
3642.0,4516.08,13.7226798462383,2019-09-15,0,0,0,0,0,0,0,0,0,22722
3905.0,5701.3,13.4811779769526,2018-09-16,0,0,0,0,0,0,0,0,0,22722
3461.0,3737.88,13.5385726668592,2017-09-17,0,0,0,0,0,0,0,0,0,22722
3420.0,5061.6,14.0631578947368,2019-09-22,0,0,0,0,0,0,0,0,0,22722
3574.0,3824.18,13.7697257974258,2018-09-23,0,0,0,0,0,0,0,0,0,22722
3267.0,4116.42,14.4040404040404,2017-09-24,0,0,0,0,0,0,0,0,0,22722
3274.0,5303.88,14.2031154551007,2019-09-29,0,0,0,0,0,0,0,0,0,22722
3216.0,4277.28,14.1094527363184,2018-09-30,0,0,0,0,0,0,0,0,0,22722
3312.0,4669.92,14.4365942028985,2017-10-01,0,0,0,0,0,0,0,0,0,22722
3572.0,6072.4,14.2222844344904,2019-10-06,0,0,0,0,0,0,0,0,0,22722
3638.0,6148.22,14.2273227047828,2018-10-07,0,0,0,0,0,0,0,0,0,22722
3573.0,5073.66,14.4461237055695,2017-10-08,0,0,0,0,0,0,0,0,0,22722
3529.0,4905.31,14.1867384528194,2019-10-13,0,0,0,0,0,0,0,0,0,22722
3426.0,5207.52,14.3937536485697,2018-10-14,0,0,0,0,0,0,0,0,0,22722
3371.0,5494.73,14.1506971225155,2017-10-15,0,0,0,0,0,0,0,0,0,22722
3634.0,5160.28,14.217666483214,2019-10-20,0,0,0,0,0,0,0,0,0,22722
3191.0,4914.14,14.6612347226574,2018-10-21,0,0,0,0,0,0,0,0,0,22722
3410.0,5524.2,14.0686217008797,2017-10-22,0,0,0,0,0,0,0,0,0,22722
3637.0,4218.92,14.4533956557602,2019-10-27,0,0,0,0,0,0,0,0,0,22722
3396.0,4992.12,14.7329210836277,2018-10-28,0,0,0,0,0,0,0,0,0,22722
3363.0,5380.8,13.7460600654177,2017-10-29,0,0,0,0,0,0,0,0,0,22722
3488.0,5336.64,14.0690940366972,2018-11-04,0,0,0,0,0,0,0,0,0,22722
3730.0,5184.7,13.3981233243967,2017-11-05,0,0,0,0,0,0,0,0,0,22722
3636.0,4254.12,13.7758525852585,2018-11-11,0,0,0,0,0,0,0,0,0,22722
3877.0,5466.57,13.4614392571575,2017-11-12,0,0,0,0,0,0,0,0,0,22722
3444.0,4511.64,13.7613240418118,2018-11-18,0,0,0,0,0,0,0,0,0,22722
3847.0,4193.23,13.8471536262022,2017-11-19,0,0,0,0,0,0,0,0,0,22722
3283.0,4267.9,14.0243679561376,2018-11-25,0,0,0,0,0,0,0,1,0,22722
3357.0,4632.66,14.2800119154006,2017-11-26,0,0,0,0,0,0,0,1,0,22722
3512.0,4319.76,14.380979498861,2018-12-02,0,0,0,0,0,0,0,0,0,22722
3578.0,4651.4,14.3404136389044,2017-12-03,0,0,0,0,0,0,0,0,0,22722
3351.0,5361.6,14.9224112205311,2018-12-09,0,0,0,0,0,0,0,0,0,22722
3819.0,6301.35,14.3597800471327,2017-12-10,0,0,0,0,0,0,0,0,0,22722
3559.0,4341.98,14.9072773250913,2018-12-16,0,0,0,0,0,0,0,0,0,22722
4033.0,6775.44,14.4507810562856,2017-12-17,0,0,0,0,0,0,0,0,0,22722
4255.0,5744.25,15.054054054054,2018-12-23,0,0,0,0,0,0,0,0,0,22722
4414.0,7150.68,15.3903488898957,2017-12-24,0,0,0,0,0,0,0,0,0,22722
3975.0,4849.5,15.2817610062893,2018-12-30,0,0,0,0,0,0,0,0,1,22722
4332.0,5068.44,14.9921514312096,2017-12-31,0,0,0,0,0,0,0,0,1,22722
31738.0,44115.82,14.8305186212111,2019-01-06,1,0,0,0,0,0,0,0,0,22722
30820.0,33285.6,14.1738157040882,2018-01-07,1,0,0,0,0,0,0,0,0,22722
27612.0,42522.48,15.0754744314066,2019-01-13,0,0,0,0,0,0,0,0,0,22722
42478.0,46725.8,13.4611799048919,2018-01-14,0,0,0,0,0,0,0,0,0,22722
39550.0,42714.0,13.8447281921618,2019-01-20,0,0,0,0,0,0,0,0,0,22722
32957.0,37570.98,14.7556816457808,2018-01-21,0,1,0,0,0,0,0,0,0,22722
27582.0,38890.62,14.6234863316655,2019-01-27,0,1,0,0,0,0,0,0,0,22722
41687.0,47523.18,14.9153932880754,2018-01-28,0,0,0,0,0,0,0,0,0,22722
32337.0,48505.5,14.3941305625135,2019-02-03,0,0,0,0,0,0,0,0,0,22722
49898.0,54388.82,14.1755180568359,2018-02-04,0,0,0,0,0,0,0,0,0,22722
34262.0,48309.42,14.1586013659447,2019-02-10,0,0,0,0,0,0,0,0,0,22722
42898.0,63060.06,14.0173900881159,2018-02-11,0,0,0,0,0,0,0,0,0,22722
28935.0,47742.75,14.6601347848626,2019-02-17,0,0,0,0,0,0,0,0,0,22722
34920.0,43300.8,13.9994558991981,2018-02-18,0,0,0,0,0,0,0,0,0,22722
29513.0,37186.38,14.3967404194761,2019-02-24,0,0,1,0,0,0,0,0,0,22722
44911.0,56587.86,12.8721026029257,2018-02-25,0,0,1,0,0,0,0,0,0,22722
29310.0,35758.2,14.675230296827,2019-03-03,0,0,0,0,0,0,0,0,0,22722
28211.0,31878.43,14.5879975895927,2018-03-04,0,0,0,0,0,0,0,0,0,22722
48684.0,55499.76,12.7624270807657,2019-03-10,0,0,0,0,0,0,0,0,0,22722
25238.0,34323.68,15.0176717647991,2018-03-11,0,0,0,0,0,0,0,0,0,22722
25980.0,37151.4,14.9304080061585,2019-03-17,0,0,0,0,0,0,0,0,0,22722
52296.0,68507.76,12.0382438427413,2018-03-18,0,0,0,0,0,0,0,0,0,22722
25777.0,34798.95,14.5398999107731,2019-03-24,0,0,0,0,0,0,0,0,0,22722
26510.0,28895.9,14.2649943417578,2018-03-25,0,0,0,0,0,0,0,0,0,22722
33953.0,41762.19,13.7762495213972,2019-03-31,0,0,0,0,0,0,0,0,0,22722
24160.0,34790.4,14.2612168874172,2018-04-01,0,0,0,1,0,0,0,0,0,22722
26280.0,40471.2,14.16400304414,2019-04-07,0,0,0,0,0,0,0,0,0,22722
26796.0,39390.12,13.9536497984773,2018-04-08,0,0,0,0,0,0,0,0,0,22722
22010.0,32794.9,14.7066787823716,2019-04-14,0,0,0,0,0,0,0,0,0,22722
23356.0,37603.16,14.01549922932,2018-04-15,0,0,0,0,0,0,0,0,0,22722
21922.0,32444.56,14.4243682145789,2019-04-21,0,0,0,1,0,0,0,0,0,22722
21669.0,34020.33,14.1932253449628,2018-04-22,0,0,0,0,0,0,0,0,0,22722
21246.0,23795.52,14.8597383036806,2019-04-28,0,0,0,0,0,0,0,0,0,22722
21950.0,34900.5,14.1331207289293,2018-04-29,0,0,0,0,0,0,0,0,0,22722
22653.0,28089.72,14.6867964508012,2019-05-05,0,0,0,0,0,0,0,0,0,22722
22241.0,27578.84,14.1360100714895,2018-05-06,0,0,0,0,0,0,0,0,0,22722
21280.0,22769.6,14.8154605263157,2019-05-12,0,0,0,0,0,0,0,0,0,22722
36883.0,61225.78,11.9923542011224,2018-05-13,0,0,0,0,0,0,0,0,0,22722
20162.0,29436.52,15.0409681579208,2019-05-19,0,0,0,0,0,0,0,0,0,22722
21142.0,34672.88,13.9760665972944,2018-05-20,0,0,0,0,0,0,0,0,0,22722
19947.0,22939.05,15.0044618238331,2019-05-26,0,0,0,0,0,0,0,0,0,22722
23597.0,38699.08,13.6716107979827,2018-05-27,0,0,0,0,0,0,0,0,0,22722
19022.0,24157.94,14.9901167069708,2019-06-02,0,0,0,0,1,0,0,0,0,22722
21438.0,26154.36,14.1260378766676,2018-06-03,0,0,0,0,1,0,0,0,0,22722
20745.0,31532.4,14.8393829838515,2019-06-09,0,0,0,0,0,0,0,0,0,22722
21282.0,34264.02,14.023916925101,2018-06-10,0,0,0,0,0,0,0,0,0,22722
19926.0,27099.36,14.7481180367359,2019-06-16,0,0,0,0,0,0,0,0,0,22722
20727.0,23421.51,14.1462343802769,2018-06-17,0,0,0,0,0,0,0,0,0,22722
20473.0,22110.84,14.6600888975724,2019-06-23,0,0,0,0,0,0,0,0,0,22722
20870.0,27131.0,14.038811691423,2018-06-24,0,0,0,0,0,0,0,0,0,22722
20310.0,33105.3,14.7466272772033,2019-06-30,0,0,0,0,0,0,0,0,0,22722
30047.0,46873.32,13.0958165540652,2018-07-01,0,0,0,0,0,0,0,0,0,22722
21014.0,28368.9,14.5471114495098,2019-07-07,0,0,0,0,0,1,0,0,0,22722
20920.0,31170.8,13.9777246653919,2018-07-08,0,0,0,0,0,1,0,0,0,22722
20988.0,27284.4,13.8212788259958,2017-07-09,0,0,0,0,0,1,0,0,0,22722
19825.0,26169.0,14.8132156368221,2019-07-14,0,0,0,0,0,0,0,0,0,22722
19673.0,27148.74,14.1104051237737,2018-07-15,0,0,0,0,0,0,0,0,0,22722
20527.0,31816.85,14.1195011448336,2017-07-16,0,0,0,0,0,0,0,0,0,22722
24925.0,35642.75,13.918114343029,2019-07-21,0,0,0,0,0,0,0,0,0,22722
24434.0,41293.46,13.5424817876729,2018-07-22,0,0,0,0,0,0,0,0,0,22722
23523.0,33873.12,13.6996131445818,2017-07-23,0,0,0,0,0,0,0,0,0,22722
21072.0,27815.04,14.3843014426727,2019-07-28,0,0,0,0,0,0,0,0,0,22722
24111.0,37613.16,13.4710712952594,2018-07-29,0,0,0,0,0,0,0,0,0,22722
41421.0,64616.76,11.7573453079355,2017-07-30,0,0,0,0,0,0,0,0,0,22722
26257.0,41223.49,13.98548958373,2019-08-04,0,0,0,0,0,0,0,0,0,22722
25097.0,38147.44,13.5677172570426,2018-08-05,0,0,0,0,0,0,0,0,0,22722
23656.0,37376.48,13.8133243151843,2017-08-06,0,0,0,0,0,0,0,0,0,22722
25122.0,36426.9,14.2057161054056,2019-08-11,0,0,0,0,0,0,0,0,0,22722
25585.0,38889.2,13.579245651749,2018-08-12,0,0,0,0,0,0,0,0,0,22722
25503.0,43355.1,13.63870917147,2017-08-13,0,0,0,0,0,0,0,0,0,22722
25028.0,41546.48,14.4962442064887,2019-08-18,0,0,0,0,0,0,0,0,0,22722
25202.0,30242.4,13.7653360844377,2018-08-19,0,0,0,0,0,0,0,0,0,22722
38609.0,52894.33,12.7124763656142,2017-08-20,0,0,0,0,0,0,0,0,0,22722
29854.0,48064.94,13.6995377503852,2019-08-25,0,0,0,0,0,0,0,0,0,22722
25834.0,40042.7,13.3138886738406,2018-08-26,0,0,0,0,0,0,0,0,0,22722
24186.0,32892.96,13.5069048209708,2017-08-27,0,0,0,0,0,0,0,0,0,22722
25492.0,37728.16,14.3876117997803,2019-09-01,0,0,0,0,0,0,0,0,0,22722
23914.0,40414.66,13.5255498870954,2018-09-02,0,0,0,0,0,0,0,0,0,22722
26677.0,40815.81,13.4845747272931,2017-09-03,0,0,0,0,0,0,0,0,0,22722
20039.0,33064.35,14.6369080293427,2019-09-08,0,0,0,0,0,0,1,0,0,22722
24698.0,27661.76,13.5261964531541,2018-09-09,0,0,0,0,0,0,1,0,0,22722
27606.0,44445.66,13.6232340795479,2017-09-10,0,0,0,0,0,0,1,0,0,22722
21207.0,30113.94,14.5271844202386,2019-09-15,0,0,0,0,0,0,0,0,0,22722
23279.0,25839.69,13.5398427767515,2018-09-16,0,0,0,0,0,0,0,0,0,22722
17759.0,20067.67,15.2629089475758,2017-09-17,0,0,0,0,0,0,0,0,0,22722
22483.0,37996.27,14.289774496286,2019-09-22,0,0,0,0,0,0,0,0,0,22722
21239.0,30159.38,14.0595602429492,2018-09-23,0,0,0,0,0,0,0,0,0,22722
23914.0,36110.14,13.7174458476206,2017-09-24,0,0,0,0,0,0,0,0,0,22722
20045.0,33475.15,14.9012721376901,2019-09-29,0,0,0,0,0,0,0,0,0,22722
20961.0,34585.65,14.2498449501455,2018-09-30,0,0,0,0,0,0,0,0,0,22722
26471.0,33882.88,13.4621661440822,2017-10-01,0,0,0,0,0,0,0,0,0,22722
22688.0,27225.6,14.4578631875881,2019-10-06,0,0,0,0,0,0,0,0,0,22722
22309.0,35694.4,14.3683266842978,2018-10-07,0,0,0,0,0,0,0,0,0,22722
23505.0,28206.0,13.7143161029568,2017-10-08,0,0,0,0,0,0,0,0,0,22722
28036.0,43455.8,13.6444214581252,2019-10-13,0,0,0,0,0,0,0,0,0,22722
22611.0,31655.4,14.4592897262394,2018-10-14,0,0,0,0,0,0,0,0,0,22722
27329.0,37167.44,13.4595118738336,2017-10-15,0,0,0,0,0,0,0,0,0,22722
25395.0,42409.65,14.10490253987,2019-10-20,0,0,0,0,0,0,0,0,0,22722
23359.0,39009.53,14.0663555802902,2018-10-21,0,0,0,0,0,0,0,0,0,22722
23753.0,30641.37,13.8902033427356,2017-10-22,0,0,0,0,0,0,0,0,0,22722
24005.0,28565.95,14.3239741720474,2019-10-27,0,0,0,0,0,0,0,0,0,22722
30016.0,49226.24,13.5440431769722,2018-10-28,0,0,0,0,0,0,0,0,0,22722
25467.0,30560.4,13.4116307378175,2017-10-29,0,0,0,0,0,0,0,0,0,22722
23919.0,26789.28,14.1405159078556,2018-11-04,0,0,0,0,0,0,0,0,0,22722
28097.0,46641.02,13.4436060789408,2017-11-05,0,0,0,0,0,0,0,0,0,22722
23858.0,33162.62,14.3167910134965,2018-11-11,0,0,0,0,0,0,0,0,0,22722
27607.0,40306.22,13.5121527148911,2017-11-12,0,0,0,0,0,0,0,0,0,22722
24982.0,26730.74,14.4598510927868,2018-11-18,0,0,0,0,0,0,0,0,0,22722
29443.0,35037.17,13.452059912373,2017-11-19,0,0,0,0,0,0,0,0,0,22722
23859.0,28869.39,13.9761096441594,2018-11-25,0,0,0,0,0,0,0,1,0,22722
40653.0,56507.67,11.9129953508966,2017-11-26,0,0,0,0,0,0,0,1,0,22722
24330.0,27249.6,14.353103164817,2018-12-02,0,0,0,0,0,0,0,0,0,22722
27872.0,47103.68,13.4334457520091,2017-12-03,0,0,0,0,0,0,0,0,0,22722
23496.0,31954.56,15.0296220633299,2018-12-09,0,0,0,0,0,0,0,0,0,22722
24450.0,34230.0,14.042535787321,2017-12-10,0,0,0,0,0,0,0,0,0,22722
24615.0,31999.5,14.7518992484257,2018-12-16,0,0,0,0,0,0,0,0,0,22722
24296.0,29884.08,14.2828037537043,2017-12-17,0,0,0,0,0,0,0,0,0,22722
25817.0,40790.86,15.1550916063059,2018-12-23,0,0,0,0,0,0,0,0,0,22722
33737.0,50605.5,13.6294869134777,2017-12-24,0,0,0,0,0,0,0,0,0,22722
28178.0,36631.4,15.4349137625097,2018-12-30,0,0,0,0,0,0,0,0,1,22722
26113.0,28724.3,15.0697736759468,2017-12-31,0,0,0,0,0,0,0,0,1,22722
14582.0,19102.42,14.7869976683582,2019-01-06,1,0,0,0,0,0,0,0,0,22722
17617.0,28539.54,14.3717999659419,2018-01-07,1,0,0,0,0,0,0,0,0,22722
14469.0,19243.77,14.6836685327251,2019-01-13,0,0,0,0,0,0,0,0,0,22722
18687.0,19995.09,14.5492053299084,2018-01-14,0,0,0,0,0,0,0,0,0,22722
13797.0,23454.9,14.6733347829238,2019-01-20,0,0,0,0,0,0,0,0,0,22722
19192.0,21111.2,13.9939037098791,2018-01-21,0,1,0,0,0,0,0,0,0,22722
12080.0,15462.4,14.6312086092715,2019-01-27,0,1,0,0,0,0,0,0,0,22722
19028.0,24355.84,14.4589552238805,2018-01-28,0,0,0,0,0,0,0,0,0,22722
11591.0,13445.56,14.5072038650677,2019-02-03,0,0,0,0,0,0,0,0,0,22722
20750.0,33615.0,14.1757108433734,2018-02-04,0,0,0,0,0,0,0,0,0,22722
13507.0,19585.15,14.0842526097579,2019-02-10,0,0,0,0,0,0,0,0,0,22722
18706.0,26188.4,13.905431412381,2018-02-11,0,0,0,0,0,0,0,0,0,22722
12463.0,20439.32,14.2492979218486,2019-02-17,0,0,0,0,0,0,0,0,0,22722
17168.0,18884.8,13.7291472506989,2018-02-18,0,0,0,0,0,0,0,0,0,22722
13599.0,15094.89,14.0316935068755,2019-02-24,0,0,1,0,0,0,0,0,0,22722
16505.0,27233.25,13.6544683429263,2018-02-25,0,0,1,0,0,0,0,0,0,22722
15481.0,18577.2,14.0771913959046,2019-03-03,0,0,0,0,0,0,0,0,0,22722
15224.0,24358.4,14.0797425118234,2018-03-04,0,0,0,0,0,0,0,0,0,22722
14560.0,17035.2,14.5184752747252,2019-03-10,0,0,0,0,0,0,0,0,0,22722
12792.0,19443.84,14.6939493433395,2018-03-11,0,0,0,0,0,0,0,0,0,22722
13962.0,20663.76,14.7093539607506,2019-03-17,0,0,0,0,0,0,0,0,0,22722
12232.0,14800.72,14.7757521255722,2018-03-18,0,0,0,0,0,0,0,0,0,22722
12628.0,18184.32,14.7841305036426,2019-03-24,0,0,0,0,0,0,0,0,0,22722
12602.0,15248.42,14.1034756387874,2018-03-25,0,0,0,0,0,0,0,0,0,22722
11577.0,17944.35,14.6482681178198,2019-03-31,0,0,0,0,0,0,0,0,0,22722
11881.0,17821.5,14.0278596077771,2018-04-01,0,0,0,1,0,0,0,0,0,22722
12212.0,19539.2,14.3245168686537,2019-04-07,0,0,0,0,0,0,0,0,0,22722
11429.0,15657.73,14.0790095371423,2018-04-08,0,0,0,0,0,0,0,0,0,22722
10421.0,17090.44,14.6223011227329,2019-04-14,0,0,0,0,0,0,0,0,0,22722
11023.0,17747.03,13.9586319513743,2018-04-15,0,0,0,0,0,0,0,0,0,22722
10188.0,14874.48,14.3543384373773,2019-04-21,0,0,0,1,0,0,0,0,0,22722
10501.0,17536.67,14.0203790115227,2018-04-22,0,0,0,0,0,0,0,0,0,22722
8814.0,11898.9,14.7990696619015,2019-04-28,0,0,0,0,0,0,0,0,0,22722
9684.0,10458.72,13.8668938455183,2018-04-29,0,0,0,0,0,0,0,0,0,22722
10709.0,15849.32,14.3819217480623,2019-05-05,0,0,0,0,0,0,0,0,0,22722
10077.0,16727.82,13.610796864146,2018-05-06,0,0,0,0,0,0,0,0,0,22722
10042.0,16067.2,14.4410476000796,2019-05-12,0,0,0,0,0,0,0,0,0,22722
9847.0,10930.17,13.4858332487051,2018-05-13,0,0,0,0,0,0,0,0,0,22722
9560.0,13479.6,14.480230125523,2019-05-19,0,0,0,0,0,0,0,0,0,22722
9127.0,11682.56,13.8221759614331,2018-05-20,0,0,0,0,0,0,0,0,0,22722
9510.0,15881.7,14.598843322818,2019-05-26,0,0,0,0,0,0,0,0,0,22722
9176.0,14773.36,13.7668918918918,2018-05-27,0,0,0,0,0,0,0,0,0,22722
9241.0,13769.09,14.5687696136781,2019-06-02,0,0,0,0,1,0,0,0,0,22722
8839.0,14495.96,13.9917411471885,2018-06-03,0,0,0,0,1,0,0,0,0,22722
9770.0,16413.6,14.4523029682702,2019-06-09,0,0,0,0,0,0,0,0,0,22722
9070.0,12516.6,14.1825799338478,2018-06-10,0,0,0,0,0,0,0,0,0,22722
9378.0,14723.46,14.9606525911708,2019-06-16,0,0,0,0,0,0,0,0,0,22722
9546.0,10596.06,14.1206788183532,2018-06-17,0,0,0,0,0,0,0,0,0,22722
9168.0,12835.2,14.7402923211169,2019-06-23,0,0,0,0,0,0,0,0,0,22722
9005.0,14588.1,14.1956690727373,2018-06-24,0,0,0,0,0,0,0,0,0,22722
9026.0,12275.36,14.7821847994682,2019-06-30,0,0,0,0,0,0,0,0,0,22722
9580.0,13603.6,14.2029227557411,2018-07-01,0,0,0,0,0,0,0,0,0,22722
9373.0,10685.22,14.4946121839325,2019-07-07,0,0,0,0,0,1,0,0,0,22722
9195.0,14160.3,14.2315388798259,2018-07-08,0,0,0,0,0,1,0,0,0,22722
9866.0,13516.42,13.7705250354753,2017-07-09,0,0,0,0,0,1,0,0,0,22722
9153.0,14644.8,14.4147274117775,2019-07-14,0,0,0,0,0,0,0,0,0,22722
9428.0,12444.96,14.1329019940602,2018-07-15,0,0,0,0,0,0,0,0,0,22722
10153.0,14315.73,13.8520634295282,2017-07-16,0,0,0,0,0,0,0,0,0,22722
9139.0,14256.84,14.543604333078,2019-07-21,0,0,0,0,0,0,0,0,0,22722
9531.0,12866.85,13.9783863183296,2018-07-22,0,0,0,0,0,0,0,0,0,22722
9860.0,16367.6,14.1039553752535,2017-07-23,0,0,0,0,0,0,0,0,0,22722
9286.0,13836.14,14.5167994830928,2019-07-28,0,0,0,0,0,0,0,0,0,22722
9873.0,13427.28,13.8216347614706,2018-07-29,0,0,0,0,0,0,0,0,0,22722
10336.0,11369.6,13.9443691950464,2017-07-30,0,0,0,0,0,0,0,0,0,22722
9933.0,16488.78,14.4060203362528,2019-08-04,0,0,0,0,0,0,0,0,0,22722
10552.0,11818.24,13.8502653525398,2018-08-05,0,0,0,0,0,0,0,0,0,22722
11409.0,13462.62,13.7487071610132,2017-08-06,0,0,0,0,0,0,0,0,0,22722
10127.0,12354.94,14.3776044238175,2019-08-11,0,0,0,0,0,0,0,0,0,22722
11071.0,15056.56,13.743654593081,2018-08-12,0,0,0,0,0,0,0,0,0,22722
11248.0,14172.48,13.8306365576102,2017-08-13,0,0,0,0,0,0,0,0,0,22722
10731.0,18242.7,14.3539278725188,2019-08-18,0,0,0,0,0,0,0,0,0,22722
11127.0,13463.67,13.6305383301878,2018-08-19,0,0,0,0,0,0,0,0,0,22722
11488.0,19184.96,13.7954387186629,2017-08-20,0,0,0,0,0,0,0,0,0,22722
10705.0,12417.8,14.3257356375525,2019-08-25,0,0,0,0,0,0,0,0,0,22722
11955.0,18530.25,13.3954830614805,2018-08-26,0,0,0,0,0,0,0,0,0,22722
11744.0,13740.48,13.4401396457765,2017-08-27,0,0,0,0,0,0,0,0,0,22722
11551.0,13168.14,13.9224309583585,2019-09-01,0,0,0,0,0,0,0,0,0,22722
12735.0,16428.15,13.1817039654495,2018-09-02,0,0,0,0,0,0,0,0,0,22722
12721.0,14883.57,13.2526530933102,2017-09-03,0,0,0,0,0,0,0,0,0,22722
12277.0,18169.96,13.9266107355217,2019-09-08,0,0,0,0,0,0,1,0,0,22722
13470.0,15490.5,13.0193763919821,2018-09-09,0,0,0,0,0,0,1,0,0,22722
12997.0,19105.59,13.2474417173193,2017-09-10,0,0,0,0,0,0,1,0,0,22722
11847.0,12913.23,14.2387946315522,2019-09-15,0,0,0,0,0,0,0,0,0,22722
13160.0,19476.8,13.1481003039513,2018-09-16,0,0,0,0,0,0,0,0,0,22722
11888.0,15216.64,13.3855148048452,2017-09-17,0,0,0,0,0,0,0,0,0,22722
11465.0,15707.05,14.454252071522,2019-09-22,0,0,0,0,0,0,0,0,0,22722
11639.0,16527.38,13.5998797147521,2018-09-23,0,0,0,0,0,0,0,0,0,22722
11521.0,18203.18,13.7042791424355,2017-09-24,0,0,0,0,0,0,0,0,0,22722
11037.0,18652.53,14.8397209386608,2019-09-29,0,0,0,0,0,0,0,0,0,22722
11034.0,12468.42,13.9150806597788,2018-09-30,0,0,0,0,0,0,0,0,0,22722
11155.0,16955.6,13.804482294935,2017-10-01,0,0,0,0,0,0,0,0,0,22722
12657.0,21390.33,14.6420952832424,2019-10-06,0,0,0,0,0,0,0,0,0,22722
12010.0,13090.9,13.9473771856786,2018-10-07,0,0,0,0,0,0,0,0,0,22722
11928.0,13836.48,13.5710932260228,2017-10-08,0,0,0,0,0,0,0,0,0,22722
12129.0,14676.09,14.6732624288894,2019-10-13,0,0,0,0,0,0,0,0,0,22722
11248.0,18559.2,14.3156116642958,2018-10-14,0,0,0,0,0,0,0,0,0,22722
11549.0,14667.23,13.8024071348168,2017-10-15,0,0,0,0,0,0,0,0,0,22722
12256.0,17403.52,14.2863903394255,2019-10-20,0,0,0,0,0,0,0,0,0,22722
11411.0,12552.1,14.1280343528174,2018-10-21,0,0,0,0,0,0,0,0,0,22722
11198.0,15117.3,13.8804250759064,2017-10-22,0,0,0,0,0,0,0,0,0,22722
11487.0,18953.55,14.4251762862366,2019-10-27,0,0,0,0,0,0,0,0,0,22722
10919.0,13211.99,14.345636047257,2018-10-28,0,0,0,0,0,0,0,0,0,22722
11618.0,14057.78,13.3469616112928,2017-10-29,0,0,0,0,0,0,0,0,0,22722
11979.0,13775.85,13.6823607980632,2018-11-04,0,0,0,0,0,0,0,0,0,22722
12694.0,20945.1,13.1551914290215,2017-11-05,0,0,0,0,0,0,0,0,0,22722
11759.0,13405.26,13.6506505655242,2018-11-11,0,0,0,0,0,0,0,0,0,22722
12785.0,15853.4,13.104262807978,2017-11-12,0,0,0,0,0,0,0,0,0,22722
11339.0,16895.11,13.808448716818,2018-11-18,0,0,0,0,0,0,0,0,0,22722
12468.0,19450.08,13.1507860121912,2017-11-19,0,0,0,0,0,0,0,0,0,22722
10901.0,17550.61,13.8341436565452,2018-11-25,0,0,0,0,0,0,0,1,0,22722
11075.0,14176.0,13.3665914221218,2017-11-26,0,0,0,0,0,0,0,1,0,22722
10622.0,14870.8,14.3534174355112,2018-12-02,0,0,0,0,0,0,0,0,0,22722
11821.0,16904.03,13.7581422891464,2017-12-03,0,0,0,0,0,0,0,0,0,22722
11437.0,15325.58,14.6909154498557,2018-12-09,0,0,0,0,0,0,0,0,0,22722
12268.0,20732.92,13.8908542549722,2017-12-10,0,0,0,0,0,0,0,0,0,22722
11508.0,16456.44,14.5960201598887,2018-12-16,0,0,0,0,0,0,0,0,0,22722
13404.0,21580.44,13.8451954640405,2017-12-17,0,0,0,0,0,0,0,0,0,22722
12259.0,14220.44,15.1478913451341,2018-12-23,0,0,0,0,0,0,0,0,0,22722
14976.0,16174.08,14.6517761752136,2017-12-24,0,0,0,0,0,0,0,0,0,22722
12216.0,13193.28,15.3561722331368,2018-12-30,0,0,0,0,0,0,0,0,1,22722
